ContaCurto;ContaNome;Data;Historico;Debito;Credito;SaldoAnterior;Saldo
230;Vale Transporte;18/07/2025;VR.DEB.C/C VT - CARLOS ALMEIDA;163,2;0;-16151,95;-25561,55
230;Vale Transporte;23/07/2025;VR.DEB.C/C VT - EXAME PERIODICO ADILSON;46,15;0;-16151,95;-25607,7
230;Vale Transporte;28/07/2025;VR.DEB.C/C VT. CARLOS ALMEIDA - EXAME ADM;30;0;-16151,95;-25637,7
14;Uniformes;24/03/2025;VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ NF 123;75;0;-6829,83;-6904,83
14;Uniformes;28/04/2025;VR. DEB. C/C REF. MARIANA GABRIELA RODRIGUES NF 4.801;435;0;-6829,83;-7339,83
21;Cartao Alimentacao\Cesta Basica\Cesta Natal;07/01/2025;VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO;1853,76;0;-34937,68;-36791,44
21;Cartao Alimentacao\Cesta Basica\Cesta Natal;05/02/2025;VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO;1853,76;0;-34937,68;-38645,2
21;Cartao Alimentacao\Cesta Basica\Cesta Natal;05/03/2025;VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO;1856,22;0;-34937,68;-40501,42
21;Cartao Alimentacao\Cesta Basica\Cesta Natal;07/04/2025;VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO;1856,22;0;-34937,68;-42357,64
21;Cartao Alimentacao\Cesta Basica\Cesta Natal;07/05/2025;VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO;1856,22;0;-34937,68;-44213,86
21;Cartao Alimentacao\Cesta Basica\Cesta Natal;06/06/2025;VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO;1856,22;0;-34937,68;-46070,08
21;Cartao Alimentacao\Cesta Basica\Cesta Natal;04/07/2025;VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO;1546,85;0;-34937,68;-47616,93
21;Cartao Alimentacao\Cesta Basica\Cesta Natal;18/07/2025;VR.DEB.C/C CIA BRASILEIRA SOLUCOES E SERVICOS REF.CARTAO ALIMENTACAO - CARLOS ALMEIDA;110;0;-34937,68;-47726,93
35;Assistencia Familiar e  Funeral Sindeac PAF;10/01/2025;VR.DEB.C/C.REF.PAGTO. SINDEAC PAF;690,2;0;-13355,57;-14045,77
35;Assistencia Familiar e  Funeral Sindeac PAF;10/02/2025;VR.DEB.C/C.REF.PAGTO. SINDEAC PAF;690,2;0;-13355,57;-14735,97
35;Assistencia Familiar e  Funeral Sindeac PAF;10/03/2025;VR.DEB.C/C.REF.PAGTO. SINDEAC PAF;690,2;0;-13355,57;-15426,17
35;Assistencia Familiar e  Funeral Sindeac PAF;10/04/2025;VR.DEB.C/C.REF.PAGTO. SINDEAC PAF;690,2;0;-13355,57;-16116,37
35;Assistencia Familiar e  Funeral Sindeac PAF;09/05/2025;VR.DEB.C/C.REF.PAGTO. SINDEAC PAF;690,2;0;-13355,57;-16806,57
35;Assistencia Familiar e  Funeral Sindeac PAF;10/06/2025;VR.DEB.C/C.REF.PAGTO. SINDEAC PAF;690,2;0;-13355,57;-17496,77
35;Assistencia Familiar e  Funeral Sindeac PAF;10/07/2025;VR.DEB.C/C.REF.PAGTO. SINDEAC PAF;591,6;0;-13355,57;-18088,37
122;Consultoria em Medicina do Trabalho;27/01/2025;VR.DEB.C/C MASTER CONSULTORIOS E CONSULTORIA MED;120;0;-3030;-3150
122;Consultoria em Medicina do Trabalho;27/02/2025;VR.DEB.C/C MASTER CONSULTORIOS E CONSULTORIA MED;120;0;-3030;-3270
122;Consultoria em Medicina do Trabalho;25/03/2025;VR.DEB.C/C MASTER CONSULTORIOS E CONSULTORIA MED;120;0;-3030;-3390
122;Consultoria em Medicina do Trabalho;28/04/2025;VR.DEB.C/C MASTER CONSULTORIOS E CONSULTORIA MED;120;0;-3030;-3510
122;Consultoria em Medicina do Trabalho;27/05/2025;VR.DEB.C/C MASTER CONSULTORIOS E CONSULTORIA MED;120;0;-3030;-3630
122;Consultoria em Medicina do Trabalho;25/06/2025;VR.DEB.C/C MASTER CONSULTORIOS E CONSULTORIA MED;120;0;-3030;-3750
122;Consultoria em Medicina do Trabalho;25/07/2025;VR.DEB.C/C MASTER CONSULTORIOS E CONSULTORIA MED;120;0;-3030;-3870
126;Rescisão;20/06/2025;VR. DEB. C/C REF. RESCISÃO FABIO FRANCA;3435,57;0;-1094,94;-4530,51
126;Rescisão;20/06/2025;VR. DEB. C/C REF. RESCISÃO FABIO FRANCA - DESLOCAMENTO P. RESCISAO;273,6;0;-1094,94;-4804,11
126;Rescisão;25/06/2025;VR. DEB. C/C REF.INSS E PIS RESCISORIO;659,18;0;-1094,94;-5463,29
126;Rescisão;25/06/2025;VR. DEB. C/C REF. FGTS RESCISORIO;155,11;0;-1094,94;-5618,4
477;Pro- Labore;02/01/2025;VR.DEB.C/C PRO-LABORE SINDICO;2000;0;-59000;-61000
477;Pro- Labore;04/02/2025;VR.DEB.C/C PRO-LABORE SINDICO;2000;0;-59000;-63000
477;Pro- Labore;05/03/2025;VR.DEB.C/C PRO-LABORE SINDICO;3000;0;-59000;-66000
477;Pro- Labore;01/04/2025;VR.DEB.C/C PRO-LABORE;3000;0;-59000;-69000
477;Pro- Labore;02/05/2025;VR.DEB.C/C PRO-LABORE SINDICO;3000;0;-59000;-72000
477;Pro- Labore;02/06/2025;VR.DEB.C/C PRO-LABORE;3000;0;-59000;-75000
477;Pro- Labore;01/07/2025;VR.DEB.C/C PRO-LABORE;3000;0;-59000;-78000
115;Sindeac PROFPS;10/01/2025;VR.DEB.C/C.REF.PAGTO SINDEAC PQM;84;0;-1742;-1826
115;Sindeac PROFPS;10/02/2025;VR.DEB.C/C.REF.PAGTO SINDEAC PQM;84;0;-1742;-1910
115;Sindeac PROFPS;10/03/2025;VR.DEB.C/C.REF.PAGTO SINDEAC PQM;84;0;-1742;-1994
115;Sindeac PROFPS;10/04/2025;VR.DEB.C/C.REF.PAGTO SINDEAC PQM PROFPS;84;0;-1742;-2078
115;Sindeac PROFPS;09/05/2025;VR.DEB.C/C.REF.PAGTO SINDEAC PQM;84;0;-1742;-2162
115;Sindeac PROFPS;10/06/2025;VR.DEB.C/C.REF.PAGTO SINDEAC PROFPS;84;0;-1742;-2246
115;Sindeac PROFPS;10/07/2025;VR.DEB.C/C.REF.PAGTO SINDEAC PROFPS;70;0;-1742;-2316
190;Servico de Suporte na Administracao;20/01/2025;VR. DEB. C/C REF. ERICK MATHEUS;219,01;0;-31773,1;-31992,11
190;Servico de Suporte na Administracao;02/05/2025;VR. DEB. C/C REF.SUBSTITUTO ADILSON;449,99;0;-31773,1;-32442,1
190;Servico de Suporte na Administracao;30/05/2025;VR. DEB. C/C REF. SUBS. FERIAS ADILSON;2021,51;0;-31773,1;-34463,61
190;Servico de Suporte na Administracao;23/06/2025;VR. DEB. C/C REF. ALAOR SUBS. DIA 21/06;223,58;0;-31773,1;-34687,19
439;Sistema de Ponto;15/01/2025;VR.DEB.C/C.REF. SISTEMA PONTO TANGERINO;71,92;0;-1685,68;-1757,6
439;Sistema de Ponto;17/02/2025;VR.DEB.C/C.REF. SISTEMA PONTO TANGERINO;71,92;0;-1685,68;-1829,52
439;Sistema de Ponto;17/03/2025;VR.DEB.C/C.REF. SISTEMA PONTO TANGERINO;71,92;0;-1685,68;-1901,44
439;Sistema de Ponto;15/04/2025;VR.DEB.C/C.REF. SISTEMA PONTO TANGERINO;71,92;0;-1685,68;-1973,36
439;Sistema de Ponto;15/05/2025;VR.DEB.C/C.REF. SISTEMA PONTO TANGERINO;71,92;0;-1685,68;-2045,28
439;Sistema de Ponto;16/06/2025;VR.DEB.C/C.REF. SISTEMA PONTO TANGERINO;71,92;0;-1685,68;-2117,2
439;Sistema de Ponto;15/07/2025;VR.DEB.C/C.REF. SISTEMA PONTO TANGERINO;71,92;0;-1685,68;-2189,12
516;Material de Segurança EPI;23/05/2025;VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ 125;157;0;-1730,12;-1887,12
516;Material de Segurança EPI;18/06/2025;VR.DEB.C/C.REF.PAGTO VEREJO BLASKVICZ NF 129;90;0;-1730,12;-1977,12
132;IPTU;06/06/2025;VR. DEB. C/C REF. DAM IPTU - ESPAÇO GOURMET;601,18;0;-1022,76;-1623,94
156;IPVA;21/02/2025;VR. DEB. C/C REF. IPVA MOTO COND;111,84;0;-629,3;-741,14
156;IPVA;21/02/2025;VR. DEB. C/C REF. IPVA MOTO COND;80,8;0;-629,3;-821,94
156;IPVA;28/03/2025;VR. DEB. C/C REF.IPVA 2022;563,11;0;-629,3;-1385,05
156;IPVA;28/03/2025;VR. DEB. C/C REF. IPVA 2021;310,63;0;-629,3;-1695,68
156;IPVA;07/04/2025;VR. DEB. C/C REF.IPVA 2025 3/3;76,66;0;-629,3;-1772,34
243;Taxa de Alvara;10/01/2025;VR. DEB. C/C REF. ALVARA DE FUNCIONAMENTO E LOCALIDADE;436,8;0;-965,4;-1402,2
244;Tarifas Bancarias;31/01/2025;VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO;1046,25;0;-18612,11;-19658,36
244;Tarifas Bancarias;28/02/2025;VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO;1023,78;0;-18612,11;-20682,14
244;Tarifas Bancarias;31/03/2025;VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO;981,97;0;-18612,11;-21664,11
244;Tarifas Bancarias;30/04/2025;VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO;1024,85;0;-18612,11;-22688,96
244;Tarifas Bancarias;30/05/2025;VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO;956,15;0;-18612,11;-23645,11
244;Tarifas Bancarias;30/06/2025;VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO;917,82;0;-18612,11;-24562,93
244;Tarifas Bancarias;31/07/2025;VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO;950,54;0;-18612,11;-25513,47
98;IOF/IRRF;31/01/2025;VR.DEB.C/C.REF.RESTAGE CDB;8,81;0;-3692,65;-3701,46
98;IOF/IRRF;28/02/2025;VR.DEB.APLICAÇÃO TARIFAS BANCARIAS CF EXTRATO;18,29;0;-3692,65;-3719,75
98;IOF/IRRF;31/03/2025;VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO;211,74;0;-3692,65;-3931,49
98;IOF/IRRF;30/04/2025;VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO;147,33;0;-3692,65;-4078,82
98;IOF/IRRF;30/05/2025;VR.DEB.C/C TARIFAS BANCARIAS CF EXTRATO;519,56;0;-3692,65;-4598,38
255;Taxa de Condominio;31/01/2025;VR.CRED.C/C MOV.COBRANÇA CF. EXTRATO;0;36080;719819,45;755899,45
255;Taxa de Condominio;28/02/2025;VR.CRED.C/C MOV.COBRANÇA CF. EXTRATO;0;33660;719819,45;789559,45
255;Taxa de Condominio;31/03/2025;VR.CRED.C/C MOV.COBRANÇA CF. EXTRATO;0;33660;719819,45;823219,45
255;Taxa de Condominio;30/04/2025;VR.CRED.C/C TAXA CONDOMINIAL CF. EXTRATO;0;37935;719819,45;861154,45
255;Taxa de Condominio;30/05/2025;VR.CRED.C/C MOV.COBRANÇA CF. EXTRATO;0;36190;719819,45;897344,45
255;Taxa de Condominio;30/06/2025;VR.CRED.C/C MOV.COBRANÇA CF. EXTRATO;0;34780;719819,45;932124,45
255;Taxa de Condominio;31/07/2025;VR.CRED.C/C MOV.COBRANÇA CF. EXTRATO;0;35485;719819,45;967609,45
19;Taxa Condominio Acordo administrativo;09/01/2025;VR.DEB.C/C RECEITA ACORDO CF.PLANILHA;336,86;0;141554,34;141217,48
19;Taxa Condominio Acordo administrativo;31/01/2025;VR.CRED.C/C RECEITA ACORDO CF.PLANILHA;0;5768,57;141554,34;146986,05
19;Taxa Condominio Acordo administrativo;31/01/2025;VR.DEB.C/C RECEITA ACORDO CF.PLANILHA;576,86;0;141554,34;146409,19
19;Taxa Condominio Acordo administrativo;28/02/2025;VR.CRED.C/C RECEITA ACORDO CF.PLANILHA;0;8248,64;141554,34;154657,83
19;Taxa Condominio Acordo administrativo;28/02/2025;VR.DEB.C/C RECEITA ACORDO CF.PLANILHA;824,86;0;141554,34;153832,97
19;Taxa Condominio Acordo administrativo;31/03/2025;VR.CRED.C/C RECEITA ACORDO CF.PLANILHA;0;6628,05;141554,34;160461,02
19;Taxa Condominio Acordo administrativo;31/03/2025;VR.DEB.C/C RECEITA ACORDO CF.PLANILHA;601,56;0;141554,34;159859,46
19;Taxa Condominio Acordo administrativo;30/04/2025;VR.CRED.C/C RECEITA ACORDO CF.PLANILHA;0;4741,82;141554,34;164601,28
19;Taxa Condominio Acordo administrativo;30/04/2025;VR.DEB.C/C RECEITA ACORDO - HONORARIO;581,56;0;141554,34;164019,72
19;Taxa Condominio Acordo administrativo;30/05/2025;VR.CRED.C/C RECEITA ACORDO CF.PLANILHA;0;6717,05;141554,34;170736,77
19;Taxa Condominio Acordo administrativo;30/05/2025;VR.DEB.C/C RECEITA ACORDO CF.PLANILHA;703,56;0;141554,34;170033,21
19;Taxa Condominio Acordo administrativo;30/06/2025;VR.CRED.C/C RECEITA ACORDO CF.PLANILHA;0;8093,75;141554,34;178126,96
19;Taxa Condominio Acordo administrativo;30/06/2025;VR.DEB.C/C RECEITA ACORDO HONORARIO;915,52;0;141554,34;177211,44
19;Taxa Condominio Acordo administrativo;31/07/2025;VR.CRED.C/C RECEITA ACORDO CF.PLANILHA;0;6105,19;141554,34;183316,63
19;Taxa Condominio Acordo administrativo;31/07/2025;VR.DEB.C/C RECEITA ACORDO CF.PLANILHA;637,52;0;141554,34;182679,11
42;Taxa de instalacao de hidrometro;30/04/2025;VR. CRED. C/C REF. TAXA DE HIDROMETRO;0;1715;7820;9535
116;Taxa Consumo de Agua;31/01/2025;VR. CRED. C/C REF. TAXA DE AGUA;0;1766,55;45805,78;47572,33
116;Taxa Consumo de Agua;28/02/2025;VR. CRED. C/C REF. TAXA DE AGUA;0;1522,16;45805,78;49094,49
116;Taxa Consumo de Agua;31/03/2025;VR. CRED. C/C REF. TAXA DE AGUA;0;2516,02;45805,78;51610,51
116;Taxa Consumo de Agua;30/04/2025;VR. CRED. C/C REF. TAXA DE AGUA;0;2181,33;45805,78;53791,84
116;Taxa Consumo de Agua;30/05/2025;VR. CRED. C/C REF. TAXA DE AGUA;0;1932,69;45805,78;55724,53
116;Taxa Consumo de Agua;30/06/2025;VR. CRED. C/C REF. TAXA DE AGUA;0;1727,38;45805,78;57451,91
116;Taxa Consumo de Agua;31/07/2025;VR. CRED. C/C REF. TAXA DE AGUA;0;2044,57;45805,78;59496,48
124;Taxa Controle de Acesso;31/01/2025;VR.CRED.C/C RECEITA CONTROLE DE ACESSO;0;40;1880;1920
124;Taxa Controle de Acesso;30/04/2025;VR.CRED.C/C RECEITA CONTROLE DE ACESSO;0;40;1880;1960
124;Taxa Controle de Acesso;30/06/2025;VR.CRED.C/C.REF.PAGTO. CONTROLE DE ACESSO;0;40;1880;2000
124;Taxa Controle de Acesso;31/07/2025;VR.CRED.C/C RECEITA CONTROLE DE ACESSO;0;120;1880;2120
397;Taxa Espaço Gourmet;31/01/2025;VR.CRED.C/C RECEITA RESERVA ESPAÇO GOURMET;0;300;250;550
397;Taxa Espaço Gourmet;30/05/2025;VR.CRED.C/C RECEITA LOCAÇÃO CF.PLANILHA;0;300;250;850
397;Taxa Espaço Gourmet;30/06/2025;VR.CRED.C/C.REF.PAGTO. RESERVA ESPAÇO GOURMET;0;300;250;1150
600;Receita Reembolso Mercado Livre;18/03/2025;REEMBOLSO COMPRAS MERCADO LIVRE;0;560,96;1028,1;1589,06
600;Receita Reembolso Mercado Livre;16/07/2025;VR. CRED. C/C REEMBOLSO ALICATE MERCADO LIVRE;0;65,99;1028,1;1655,05
267;Receitas de Aplicacoes Financeiras;31/01/2025;VR.CRED.C/C REND.APLICAÇAO FINANCEIRA CF EXTRATO;0;907,44;20795,69;21703,13
267;Receitas de Aplicacoes Financeiras;28/02/2025;VR.CRED.C/C REND.APLICAÇAO FINANCEIRA CF EXTRATO;0;847,79;20795,69;22550,92
267;Receitas de Aplicacoes Financeiras;31/03/2025;VR.CRED.C/C REND.APLICAÇAO FINANCEIRA CF EXTRATO;0;724,66;20795,69;23275,58
267;Receitas de Aplicacoes Financeiras;30/04/2025;VR.CRED.C/C REND.APLICAÇAO FINANCEIRA CF EXTRATO;0;733,92;20795,69;24009,5
267;Receitas de Aplicacoes Financeiras;30/05/2025;VR.CRED.C/C REND.APLICAÇAO FINANCEIRA CF EXTRATO;0;755,32;20795,69;24764,82
267;Receitas de Aplicacoes Financeiras;30/06/2025;VR.CRED.C/C REND.APLICAÇAO FINANCEIRA CF EXTRATO;0;728,51;20795,69;25493,33
267;Receitas de Aplicacoes Financeiras;31/07/2025;VR.CRED.C/C REND.APLICAÇAO FINANCEIRA CF EXTRATO;0;859,47;20795,69;26352,8
264;Multa e Juros;31/01/2025;VR.CRED.C/C.REF.PAGTO. JUROS E MULTA;0;97,53;3376,94;3474,47
264;Multa e Juros;28/02/2025;VR.CRED.C/C.REF.PAGTO. JUROS E MULTA;0;125,78;3376,94;3600,25
264;Multa e Juros;31/03/2025;VR.CRED.C/C.REF.PAGTO. JUROS E MULTA;0;86,89;3376,94;3687,14
264;Multa e Juros;30/04/2025;VR.CRED.C/C.REF.PAGTO. JUROS E MULTA;0;158,32;3376,94;3845,46
264;Multa e Juros;30/05/2025;VR.CRED.C/C.REF.PAGTO. JUROS E MULTA;0;103,8;3376,94;3949,26
264;Multa e Juros;30/06/2025;VR.CRED.C/C.REF.PAGTO. JUROS E MULTA;0;97,3;3376,94;4046,56
264;Multa e Juros;31/07/2025;VR.CRED.C/C.REF.PAGTO. JUROS E MULTA;0;115,13;3376,94;4161,69
